Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|10/01/2023|Vente|150000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||112|47,15|174||79||||||3|2|Appartement||47|2|||
|||||||000001|10/01/2023|Vente|150000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||112|47,15|174||79||||||3|3|Dépendance||0|0|||
|||||||000001|10/01/2023|Vente|150000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||112|47,15|174||79||||||3|3|Dépendance||0|0|||
|||||||000001|13/01/2023|Vente|380000,00|1||RUE|0065|DE LA PINEDE|34790|GRABELS|34|116||AP|148||||||||||||0|3|Dépendance||0|0|S||807
|||||||000001|13/01/2023|Vente|380000,00|1||RUE|0065|DE LA PINEDE|34790|GRABELS|34|116||AP|148||||||||||||0|3|Dépendance||0|0|S||807
|||||||000001|13/01/2023|Vente|380000,00|1||RUE|0065|DE LA PINEDE|34790|GRABELS|34|116||AP|148||||||||||||0|2|Appartement||84|4|S||807
|||||||000001|13/01/2023|Vente|380000,00|1||RUE|0065|DE LA PINEDE|34790|GRABELS|34|116||AP|148||||||||||||0|2|Appartement||70|3|S||807
|||||||000001|17/01/2023|Vente|347000,00|95||RUE|0148|DES CINSAULTS|34790|GRABELS|34|116||AW|390||||||||||||0|1|Maison||100|4|S||227
|||||||000001|17/01/2023|Vente|164000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||10|52,53|101||||||||2|2|Appartement||52|3|||
|||||||000001|17/01/2023|Vente|164000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||10|52,53|101||||||||2|3|Dépendance||0|0|||
|||||||000001|18/01/2023|Vente|449800,00|5948|||B042|RIEUMASSEL|34790|GRABELS|34|116||AW|188||||||||||||0|1|Maison||111|4|S||694
|||||||000001|18/01/2023|Vente|449800,00|25||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||AW|189||||||||||||0||||||S||265
|||||||000001|09/01/2023|Vente|147000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||21|43,00|81||||||||2|3|Dépendance||0|0|||
|||||||000001|09/01/2023|Vente|147000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||21|43,00|81||||||||2|2|Appartement||43|2|||
|||||||000001|12/01/2023|Vente en l'état futur d'achèvement|299000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||215||||||||||1||||||||
|||||||000001|12/01/2023|Vente en l'état futur d'achèvement|299000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||70||||||||||1||||||||
|||||||000001|16/01/2023|Vente|201730,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||209||210||4||||||3|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|201730,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||209||210||4||||||3|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|201730,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||209||210||4||||||3|2|Appartement||70|3|||
|||||||000001|06/01/2023|Vente|390000,00|481||CHE|0063|DU PERDIGAL|34790|GRABELS|34|116||BB|185||48||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/01/2023|Vente|390000,00|481||CHE|0063|DU PERDIGAL|34790|GRABELS|34|116||BB|185||18||||||||||1|1|Maison||75|4|||
|||||||000001|06/01/2023|Vente|390000,00|481||CHE|0063|DU PERDIGAL|34790|GRABELS|34|116||BB|185||47||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2023|Vente|860000,00||||B030|PIQUET|34790|GRABELS|34|116||AM|66||||||||||||0||||||AB|RUE|1077
|||||||000001|30/01/2023|Vente|860000,00||||B030|PIQUET|34790|GRABELS|34|116||AM|75||||||||||||0||||||AB|RUE|10556
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|3|Dépendance||0|0|AG||7837
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|1|Maison||143|4|AG||7837
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|1|Maison||143|4|S||1000
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|3|Dépendance||0|0|AG||7837
|||||||000001|30/01/2023|Vente|860000,00|10||ALL|0101|DES MESANGES|34790|GRABELS|34|116||AM|142||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|31/01/2023|Vente en l'état futur d'achèvement|385000,00|7||RUE|0033|FON DE COMBE|34790|GRABELS|34|116||AX|502||||||||||||0||||||S||205
|||||||000001|31/01/2023|Vente en l'état futur d'achèvement|385000,00|7||RUE|0033|FON DE COMBE|34790|GRABELS|34|116||AX|503||||||||||||0||||||S||372
|||||||000001|24/01/2023|Vente en l'état futur d'achèvement|389000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||65||||||||||1||||||||
|||||||000001|24/01/2023|Vente en l'état futur d'achèvement|389000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||192||||||||||1||||||||
|||||||000001|24/01/2023|Vente en l'état futur d'achèvement|389000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||193||||||||||1||||||||
|||||||000001|20/01/2023|Vente|178500,00|28|F|RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|28||11|48,53|||||||||1|2|Appartement||50|2|||
|||||||000001|06/01/2023|Vente|148000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||130||25|43,55|||||||2|3|Dépendance||0|0|||
|||||||000001|06/01/2023|Vente|148000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||130||25|43,55|||||||2|2|Appartement||44|2|||
|||||||000001|25/01/2023|Vente|59000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||97|22,00|||||||||1|2|Appartement||22|1|||
|||||||000001|25/01/2023|Vente|59000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||226||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/02/2023|Vente|142000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||167||82||96||||||3|3|Dépendance||0|0|||
|||||||000001|02/02/2023|Vente|142000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||167||82||96||||||3|3|Dépendance||0|0|||
|||||||000001|02/02/2023|Vente|142000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||167||82||96||||||3|2|Appartement||48|2|||
|||||||000001|06/02/2023|Vente|421500,00|26||RUE|0147|HILAIRE BERNIGAUD|34790|GRABELS|34|116||AE|109||||||||||||0|1|Maison||100|5|S||488
|||||||000001|10/02/2023|Vente|142000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||151||63||89||||||3|3|Dépendance||0|0|||
|||||||000001|10/02/2023|Vente|142000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||151||63||89||||||3|2|Appartement||53|2|||
|||||||000001|10/02/2023|Vente|142000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||151||63||89||||||3|3|Dépendance||0|0|||
|||||||000001|25/01/2023|Vente|156880,00|30||RUE|0116|DE L OLIVERAIE|34790|GRABELS|34|116||AE|30||66||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/01/2023|Vente|156880,00|30||RUE|0116|DE L OLIVERAIE|34790|GRABELS|34|116||AE|30||3|38,81|||||||||1|2|Appartement||37|2|||
|||||||000001|25/01/2023|Vente|156880,00|30||RUE|0116|DE L OLIVERAIE|34790|GRABELS|34|116||AE|30||67||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/02/2023|Vente|176600,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||153|12,50|65|12,55|91|48,51|||||3|3|Dépendance||0|0|||
|||||||000001|14/02/2023|Vente|176600,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||153|12,50|65|12,55|91|48,51|||||3|2|Appartement||48|2|||
|||||||000001|14/02/2023|Vente|176600,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||153|12,50|65|12,55|91|48,51|||||3|3|Dépendance||0|0|||
|||||||000001|08/02/2023|Vente|232500,00|||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|272||||||||||||0||||||T||483
|||||||000001|08/02/2023|Vente|232500,00|14||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|275||||||||||||0||||||S||158
|||||||000001|14/02/2023|Vente|187750,00|664||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|189||10||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/02/2023|Vente|187750,00|664||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|189||53||||||||||1|2|Appartement||69|3|||
|||||||000001|09/02/2023|Vente|58470,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||75|20,42|||||||||1|3|Dépendance||0|0|||
|||||||000001|09/02/2023|Vente|58470,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||75|20,42|||||||||1|2|Appartement||20|1|||
|||||||000001|17/02/2023|Vente|230000,00|39|||B070|MAS DE MATOUR|34790|GRABELS|34|116||BL|255||||||||||||0||||||AB||530
|||||||000001|17/02/2023|Vente|230000,00|39|||B070|MAS DE MATOUR|34790|GRABELS|34|116||BL|257||||||||||||0||||||AB||11
|||||||000001|17/02/2023|Vente|230000,00|39|||B070|MAS DE MATOUR|34790|GRABELS|34|116||BL|258||||||||||||0||||||AB||12
|||||||000001|10/02/2023|Vente|628300,00|||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AV|136||||||||||||0||||||T||218
|||||||000001|10/02/2023|Vente|628300,00|961||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||AV|145||||||||||||0|1|Maison||168|6|S||700
|||||||000001|10/02/2023|Vente|628300,00|961||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||AV|145||||||||||||0|3|Dépendance||0|0|S||700
|||||||000001|09/02/2023|Vente|366520,00||||B036|PRADAS|34790|GRABELS|34|116||BN|97||||||||||||0||||||T||3332
|||||||000001|24/02/2023|Vente en l'état futur d'achèvement|224961,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||56||||||||||1||||||||
|||||||000001|24/02/2023|Vente en l'état futur d'achèvement|224961,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||12||||||||||1||||||||
|||||||000001|10/02/2023|Vente|335000,00|2||PL|0035|DE LA FONTAINE|34790|GRABELS|34|116||AZ|33||||||||||||0||||||S||30
|||||||000001|10/02/2023|Vente|335000,00|2||PL|0035|DE LA FONTAINE|34790|GRABELS|34|116||AZ|34||||||||||||0|1|Maison||120|4|S||42
|||||||000001|23/02/2023|Vente|20000,00|3||RUE|0109|NICOLAS APPERT|34790|GRABELS|34|116||AB|121||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/02/2023|Vente|469000,00|51||ALL|0265|DU FRAGON|34790|GRABELS|34|116||AI|260||||||||||||0|1|Maison||139|6|S||350
|||||||000001|24/02/2023|Vente|469000,00|51||ALL|0265|DU FRAGON|34790|GRABELS|34|116||AI|260||||||||||||0|3|Dépendance||0|0|S||350
|||||||000001|22/02/2023|Vente|350000,00|21||RUE|0031|DU FAUBOURG|34790|GRABELS|34|116||AZ|277||||||||||||0|3|Dépendance||0|0|T||903
|||||||000001|22/02/2023|Vente|350000,00|21||RUE|0031|DU FAUBOURG|34790|GRABELS|34|116||AZ|277||||||||||||0|1|Maison||125|4|T||903
|||||||000001|27/02/2023|Vente|965850,00|5487|||B032|PLAN DE MAULE|34790|GRABELS|34|116||BL|39||||||||||||0|1|Maison||119|5|AG||2330
|||||||000001|27/02/2023|Vente|965850,00|5487|||B032|PLAN DE MAULE|34790|GRABELS|34|116||BL|39||||||||||||0|1|Maison||119|5|S||1000
|||||||000001|15/03/2023|Vente|91090,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/03/2023|Vente|91090,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||3||||||||||1|2|Appartement||31|2|||
|||||||000001|28/02/2023|Vente|162000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||109|39,45|154||155||||||3|3|Dépendance||0|0|||
|||||||000001|28/02/2023|Vente|162000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||109|39,45|154||155||||||3|3|Dépendance||0|0|||
|||||||000001|28/02/2023|Vente|162000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||109|39,45|154||155||||||3|2|Appartement||39|2|||
|||||||000001|07/03/2023|Vente|240000,00|940||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|97||24|62,40|4||5||||||3|3|Dépendance||0|0|||
|||||||000001|07/03/2023|Vente|240000,00|940||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|97||24|62,40|4||5||||||3|3|Dépendance||0|0|||
|||||||000001|07/03/2023|Vente|240000,00|940||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|97||24|62,40|4||5||||||3|2|Appartement||62|3|||
|||||||000001|07/03/2023|Vente|431800,00|13|B|ALL|0122|DES PLATANES|34790|GRABELS|34|116||BD|244||||||||||||0|1|Maison||125|5|S||365
|||||||000001|07/03/2023|Vente|204580,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||148||149||41||53||||4|3|Dépendance||0|0|||
|||||||000001|07/03/2023|Vente|204580,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||148||149||41||53||||4|3|Dépendance||0|0|||
|||||||000001|07/03/2023|Vente|204580,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||148||149||41||53||||4|3|Dépendance||0|0|||
|||||||000001|07/03/2023|Vente|204580,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||148||149||41||53||||4|2|Appartement||65|3|||
|||||||000001|17/03/2023|Vente|307000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||142||26||60|98,83|||||3|3|Dépendance||0|0|||
|||||||000001|17/03/2023|Vente|307000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||142||26||60|98,83|||||3|3|Dépendance||0|0|||
|||||||000001|17/03/2023|Vente|307000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||142||26||60|98,83|||||3|2|Appartement||99|4|||
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|3|Dépendance||0|0|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|2|Appartement||28|2|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|2|Appartement||45|3|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|2|Appartement||25|1|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|3|Dépendance||0|0|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|3|Dépendance||0|0|S||1780
|||||||000001|13/03/2023|Vente|1035000,00|141||RUE|0008|DES BRUYERES|34790|GRABELS|34|116||BK|58||||||||||||0|2|Appartement||97|7|S||1780
|||||||000001|23/03/2023|Vente|252000,00|404||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|199||36||37||6|70,04|||||3|4|Local industriel. commercial ou assimilé||70|0|||
|||||||000001|29/03/2023|Vente|13500,00|||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|3||||||||||||0||||||T||67
|||||||000001|21/03/2023|Vente|62700,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||66|20,45|||||||||1|3|Dépendance||0|0|||
|||||||000001|21/03/2023|Vente|62700,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||66|20,45|||||||||1|2|Appartement||20|1|||
|||||||000001|28/03/2023|Vente|270000,00|120||RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||11||||||||||1|2|Appartement||67|3|||
|||||||000001|28/03/2023|Vente|270000,00|120||RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||47||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/03/2023|Vente|270000,00|120||RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||35||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/04/2023|Vente|146150,00|22||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||34||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/04/2023|Vente|146150,00|22||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||54|48,76|||||||||1|2|Appartement||49|2|||
|||||||000001|24/03/2023|Vente|579805,00|||RUE|0042|DU GRAND CHAMP|34790|GRABELS|34|116||AX|35||||||||||||0||||||AB|RUE|301
|||||||000001|24/03/2023|Vente|579805,00|4||IMP|0127|PIERRE RONSARD|34790|GRABELS|34|116||AX|36||||||||||||0|1|Maison||152|5|S||884
|||||||000001|24/03/2023|Vente|579805,00|4||IMP|0127|PIERRE RONSARD|34790|GRABELS|34|116||AX|36||||||||||||0|3|Dépendance||0|0|S||884
|||||||000001|24/03/2023|Vente|215691,81||||B050|LA TUILERIE|34790|GRABELS|34|116||AC|130||||||||||||0||||||T||2000
|||||||000001|15/03/2023|Vente|225000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||5|66,09|||||||||1|2|Appartement||76|4|||
|||||||000001|15/03/2023|Vente|225000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/03/2023|Vente|225000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/04/2023|Vente en l'état futur d'achèvement|160083,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||9||||||||||1||||||||
|||||||000001|07/04/2023|Vente|145000,00|435||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|198||128|73,35|14||158||||||3|2|Appartement||72|3|||
|||||||000001|07/04/2023|Vente|145000,00|435||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|198||128|73,35|14||158||||||3|3|Dépendance||0|0|||
|||||||000001|07/04/2023|Vente|145000,00|435||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|198||128|73,35|14||158||||||3|3|Dépendance||0|0|||
|||||||000001|11/04/2023|Vente|156000,00|20||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||79|49,38|||||||||1|2|Appartement||49|2|||
|||||||000001|11/04/2023|Vente|156000,00|22||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/03/2023|Vente|57500,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||53||||||||||1|2|Appartement||19|1|||
|||||||000001|24/03/2023|Vente|57500,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||53||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/04/2023|Vente en l'état futur d'achèvement|393600,00|7||RUE|0033|FON DE COMBE|34790|GRABELS|34|116||AX|497||||||||||||0||||||S||217
|||||||000001|18/04/2023|Vente en l'état futur d'achèvement|393600,00|7||RUE|0033|FON DE COMBE|34790|GRABELS|34|116||AX|503||||||||||||0||||||S||372
|||||||000001|13/04/2023|Vente|598568,80|134||RUE|0016|DE LA COLLINE|34790|GRABELS|34|116||AP|241||||||||||||0|1|Maison||164|6|S||965
|||||||000001|13/04/2023|Vente|598568,80|10||RUE|0016|DE LA COLLINE|34790|GRABELS|34|116||AP|242||||||||||||0||||||S||830
|||||||000001|28/04/2023|Vente|59000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/04/2023|Vente|59000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||144|22,55|||||||||1|2|Appartement||23|1|||
|||||||000001|26/04/2023|Vente en l'état futur d'achèvement|272000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||109||||||||||1||||||||
|||||||000001|26/04/2023|Vente en l'état futur d'achèvement|272000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||173||||||||||1||||||||
|||||||000001|25/04/2023|Vente en l'état futur d'achèvement|305000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||126||||||||||1||||||||
|||||||000001|25/04/2023|Vente en l'état futur d'achèvement|305000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||184||||||||||1||||||||
|||||||000001|13/04/2023|Vente|670000,00|233||RUE|0018|DE LAS COUSTIERRASSAS|34790|GRABELS|34|116||BK|45||||||||||||0|3|Dépendance||0|0|S||655
|||||||000001|13/04/2023|Vente|670000,00|233||RUE|0018|DE LAS COUSTIERRASSAS|34790|GRABELS|34|116||BK|45||||||||||||0|1|Maison||145|5|S||655
|||||||000001|13/04/2023|Vente|670000,00|233||RUE|0018|DE LAS COUSTIERRASSAS|34790|GRABELS|34|116||BK|45||||||||||||0|3|Dépendance||0|0|S||655
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||60|3|AG||1309
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||70|3|AG||1309
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||50|2|AG||1309
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||80|3|AG||1309
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||60|3|S||980
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||70|3|S||980
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||50|2|S||980
|||||||000001|13/04/2023|Vente|200000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|9||||||||||||0|2|Appartement||80|3|S||980
|||||||000001|14/04/2023|Vente|155000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||106||30||||||||2|2|Appartement||44|2|||
|||||||000001|14/04/2023|Vente|155000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||106||30||||||||2|3|Dépendance||0|0|||
|||||||000001|13/04/2023|Vente|215000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||115|61,84|124||125||||||3|3|Dépendance||0|0|||
|||||||000001|13/04/2023|Vente|215000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||115|61,84|124||125||||||3|3|Dépendance||0|0|||
|||||||000001|13/04/2023|Vente|215000,00|980||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AC|96||115|61,84|124||125||||||3|2|Appartement||61|3|||
|||||||000001|03/05/2023|Vente|87000,00|9||RUE|0047|DE L HORLOGE|34790|GRABELS|34|116||AZ|12||3||||||||||1|2|Appartement||25|2|||
|||||||000001|05/05/2023|Vente|384600,00|247||CHE|0063|DU PERDIGAL|34790|GRABELS|34|116||BB|244||2||||||||||1|1|Maison||104|4|||
|||||||000001|19/04/2023|Vente|40000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||15||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/04/2023|Vente|40000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||120||||||||||1|2|Appartement||21|2|||
|||||||000001|12/05/2023|Vente|145000,00||||B012|FON DE COMBE|34790|GRABELS|34|116||AX|441||||||||||||0||||||S||102
|||||||000001|12/05/2023|Vente en l'état futur d'achèvement|301000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||117||||||||||1||||||||
|||||||000001|12/05/2023|Vente en l'état futur d'achèvement|301000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||181||||||||||1||||||||
|||||||000001|05/05/2023|Vente|52800,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||190||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/05/2023|Vente|52800,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||51|21,81|||||||||1|2|Appartement||22|1|||
|||||||000001|04/05/2023|Vente|329000,00|14||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|274||||||||||||0|1|Maison||109|6|S||344
|||||||000001|17/05/2023|Vente en l'état futur d'achèvement|229000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||82||||||||||1||||||||
|||||||000001|17/05/2023|Vente en l'état futur d'achèvement|229000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||153||||||||||1||||||||
